IP,LongURL,PreSuffix,SubDomain,@Symbol,TLDInPath,SuspiciousWords,PunctuationSymbols,DigitsInDomain,Entropy,KLDivergence,Phishy
0,2,1,0,0,1,0,0,1,3.196707494,0.381057598,1
0,0,1,0,0,0,0,0,0,2.42621177,0.500260551,1
0,0,0,0,0,1,0,0,0,2.731565394,0.255142365,1
0,1,0,0,0,0,0,0,0,2.482758004,0.626458158,1
0,2,0,0,0,1,0,0,0,2.756330259,0.204581199,1
0,0,0,0,0,0,0,0,1,2.508735921,0.419203721,0
0,1,0,0,0,0,1,0,0,2.655334986,0.336167937,0
0,2,0,0,0,1,0,0,1,2.682445679,0.289589835,0
0,1,0,0,0,0,0,0,1,2.403133309,0.491825639,0
0,1,0,0,0,1,0,0,0,2.976833956,0.502117651,1
0,0,0,0,0,1,0,0,0,2.46149815,0.930207525,0
0,1,0,0,0,1,1,0,0,2.756074234,0.22252548,0
0,1,0,1,0,1,0,0,0,2.672709626,0.517837073,0
0,2,0,0,0,0,1,1,0,2.745120195,0.42499387,0
0,0,0,0,0,0,0,0,0,2.722385284,0.513066245,1
0,0,0,0,0,1,0,0,0,2.682016054,0.448341862,0
0,0,0,0,0,1,0,0,0,2.690108012,0.418567603,1
1,1,0,1,0,1,0,0,1,2.733401778,0.400429489,0
1,2,0,1,0,1,0,0,1,2.636902512,0.503065804,0
0,1,1,2,0,0,0,0,1,2.690108012,0.345728926,0
0,0,0,0,0,0,0,0,0,2.748537281,0.333221355,0
0,1,1,0,0,1,0,0,0,2.771758219,0.393922786,1
0,0,1,0,0,0,0,0,0,2.622498229,0.510713003,0
0,2,1,2,0,1,0,0,1,2.719715635,0.392840787,0
1,1,0,1,0,1,0,0,1,2.559293251,0.600867969,1
0,0,0,0,0,0,0,0,0,2.55779386,0.471970814,0
0,0,0,0,0,0,0,0,0,2.746271027,0.545184645,0
0,0,0,0,0,1,0,0,0,2.651192975,0.506619186,1
0,0,0,0,0,0,0,0,0,2.557638007,0.526778374,1
0,2,0,0,0,1,0,0,0,2.661964197,0.51270684,1
0,0,0,0,0,0,0,0,0,2.723534209,0.373160759,1
0,1,1,0,0,0,0,0,0,2.635852992,0.505136039,1
0,1,0,1,0,1,0,0,1,2.723534209,0.324230546,0
0,1,0,1,0,1,0,0,1,2.723534209,0.324230546,0
0,1,0,2,0,0,0,0,0,2.62470482,0.320201929,1
0,1,0,0,0,0,0,0,0,2.827882966,0.251802387,0
0,2,0,0,0,1,0,0,0,2.700251056,0.582641428,0
0,2,1,0,0,1,0,0,0,3.155794635,0.394668917,1
0,0,0,0,0,1,0,0,1,2.608906306,0.676863562,0
0,2,0,0,0,1,0,0,0,2.667827356,0.209182021,1
0,1,0,1,0,0,0,0,1,2.675465617,0.353416217,0
0,0,0,1,0,0,0,0,1,2.659235561,0.370495259,0
0,0,0,0,0,0,0,0,0,2.512228571,0.513558302,0
0,0,0,0,0,0,0,0,0,2.464970891,0.40761762,0
0,1,0,0,0,1,0,0,0,2.520177946,0.504941672,0
0,0,1,1,0,1,0,0,1,2.599504783,0.38215114,0
0,1,1,0,0,0,1,0,0,2.598797462,0.333101529,0
0,0,1,1,0,1,0,0,1,2.470751182,0.552130827,0
0,0,0,0,0,1,0,0,1,2.16128712,0.686334369,1
0,0,0,0,0,0,0,0,0,2.245035274,1.036422246,0
0,1,1,0,0,0,0,0,0,2.644496787,0.39671923,0
0,2,0,0,0,1,0,0,0,2.719755415,0.209125922,1
0,0,0,0,0,0,0,0,0,2.197370063,0.638015762,0
0,1,0,0,0,1,0,0,0,2.850163238,0.391647042,1
0,0,0,0,0,0,0,0,0,2.395908119,0.682651385,1
0,1,0,0,0,1,0,0,0,2.543538892,0.469955543,0
0,1,1,0,0,1,0,0,0,2.700424401,0.250807067,0
0,0,0,0,0,0,0,0,0,2.321526936,0.557899189,0
0,0,1,0,0,0,0,0,1,2.669648356,0.36637905,0
0,0,0,0,0,0,0,0,0,2.532591161,0.564137096,0
0,0,0,0,0,1,0,0,0,2.570223121,0.578269201,0
0,0,0,0,0,0,0,0,0,2.362626196,0.723289727,0
0,0,0,0,0,1,0,0,0,2.413303861,0.72484434,0
0,2,0,0,0,1,0,0,0,2.836488447,0.380758653,1
0,2,0,0,0,1,0,0,0,2.784919021,0.437127458,1
0,0,0,0,0,0,0,0,0,2.341994252,0.831329388,1
0,0,0,0,0,0,0,0,0,2.535694688,0.540300809,0
0,1,1,1,0,1,0,0,0,2.549433939,0.761382737,0
0,0,1,0,0,0,0,0,0,2.589602681,0.582875229,0
0,0,1,0,0,0,0,0,0,2.589602681,0.582875229,0
0,1,1,1,0,1,0,0,0,2.612447319,0.605753518,0
0,0,1,1,0,0,0,0,0,2.510704952,0.66747658,0
0,2,0,0,0,0,1,1,0,2.79745714,0.236943958,0
0,0,1,0,0,0,0,0,0,2.54114189,0.625665716,0
0,1,1,1,0,1,0,0,1,2.699479069,0.447151507,1
0,2,0,0,0,1,0,0,1,2.81281259,0.204708002,0
1,0,0,1,0,1,0,0,1,2.177604497,0.740462199,0
0,2,0,0,0,0,1,0,0,2.72407041,0.195091177,0
0,1,0,0,0,1,0,0,0,2.899303292,0.254430464,0
0,1,0,0,0,1,0,0,0,2.832387473,0.251310597,0
0,0,0,0,0,1,0,0,0,2.604102889,0.427368866,1
0,2,1,0,0,0,1,0,0,2.71388657,0.346591568,1
0,0,0,0,0,0,0,0,0,2.750214001,0.311249779,1
0,2,1,0,0,1,0,0,0,2.755522075,0.251269578,1
0,2,1,1,0,0,1,0,0,2.85679978,0.152860439,1
0,2,0,0,0,1,1,0,0,2.806244275,0.253474122,0
0,1,0,0,0,0,0,0,0,2.658603206,0.296919489,0
0,0,0,0,0,0,0,0,1,2.508735921,0.419203721,0
0,0,0,0,0,0,0,0,0,2.403640411,0.929144111,0
1,2,0,1,0,1,0,0,1,2.799526318,0.482171517,0
1,2,0,1,0,1,0,0,1,2.82100568,0.387922567,0
0,1,0,0,0,1,0,0,0,2.775746264,0.453850971,0
1,2,0,1,0,1,0,0,1,2.829271055,0.389300086,0
1,2,0,1,0,0,0,0,1,2.786477367,0.390907566,0
0,2,0,0,0,1,0,0,0,2.837844519,0.188145695,1
0,2,0,0,0,1,0,0,0,2.804861405,0.20344289,1
0,1,0,0,0,0,0,0,0,2.824623642,0.370702702,1
0,0,0,0,0,0,0,0,0,2.311423445,0.708668577,0
0,1,0,0,0,0,1,0,0,2.655334986,0.336167937,0
0,1,1,0,0,0,0,0,0,2.737297705,0.234216035,0
0,2,0,0,0,0,0,0,0,2.64497342,0.192659948,1
0,0,0,0,0,0,0,0,0,2.15461931,1.162176739,1
0,1,1,0,0,0,0,0,0,2.667523319,0.437967338,0
0,1,0,0,0,0,0,0,0,2.665458314,0.375128252,0
0,1,0,0,0,0,0,0,0,2.717126835,0.351684911,1
0,1,1,1,0,0,0,0,0,2.74897525,0.301095495,0
0,1,1,2,0,0,1,0,0,2.855063336,0.221291596,0
0,2,1,0,0,1,1,1,0,2.831142276,0.25877929,0
0,0,0,0,0,0,0,0,1,1.747868097,1.221220144,1
0,0,1,0,0,0,0,0,0,2.436096961,0.73682035,0
0,0,1,0,0,1,0,0,0,2.232352329,0.765382257,0
0,0,1,1,0,0,0,0,0,2.583177572,0.614830612,0
0,1,0,0,0,0,0,0,0,2.80373569,0.217431264,0
0,0,0,0,0,1,0,0,0,2.930326256,0.164244921,1
0,2,1,0,0,1,0,1,0,3.022003532,0.366496952,0
0,2,1,0,0,1,0,0,0,2.700923639,0.315647563,0
0,2,0,1,0,0,1,0,0,2.905786359,0.128779352,1
0,0,1,2,0,0,0,0,0,2.728038531,0.484876384,1
0,0,0,0,0,0,0,0,1,2.345737404,0.491094285,0
0,1,0,0,0,0,0,0,0,2.656186705,0.295753634,1
0,0,0,0,0,0,0,0,0,2.456142906,0.511002936,0
0,1,0,0,0,1,0,0,0,2.791697728,0.336584781,0
0,2,0,0,0,1,0,0,0,2.756330259,0.204581199,1
0,2,0,0,0,1,0,0,0,2.756330259,0.204581199,1
0,1,0,0,0,1,0,0,0,2.778790361,0.263148353,0
1,1,0,1,0,1,0,0,1,2.527966777,0.41242062,0
0,1,1,0,0,0,0,0,0,2.691535448,0.275362319,0
0,0,1,0,0,0,0,0,0,2.595687165,0.269887581,0
0,0,0,0,0,0,0,0,0,2.359465687,0.673935629,0
0,0,0,0,0,0,0,0,0,2.268535092,0.583568441,0
0,0,0,0,0,1,0,0,0,2.545927703,0.768473169,1
0,1,0,0,0,1,0,0,0,2.756411969,0.404730841,0
0,0,0,0,0,1,0,0,1,2.623107197,0.583126183,1
0,1,0,0,0,1,0,0,0,2.608530248,0.459287556,1
0,0,0,0,0,0,0,0,0,2.425479705,0.738353132,1
0,2,0,0,0,0,1,0,0,3.083994996,0.586763393,1
0,0,0,0,0,0,0,0,0,2.306336271,0.579340689,0
0,1,0,0,0,0,0,0,0,2.654823123,0.593330164,1
0,0,0,0,0,0,0,0,0,2.359465687,0.551457395,0
0,0,0,0,0,0,0,0,0,2.359465687,0.56098408,0
0,0,0,0,0,1,0,0,1,2.703461738,0.40231009,0
1,0,0,1,0,0,0,0,1,2.025326221,0.831924079,0
0,0,0,0,0,0,0,0,0,2.841299585,0.206723387,0
0,2,0,0,0,1,0,0,0,2.875023269,0.55020591,1
0,2,0,0,0,0,0,0,0,2.779892954,0.348769277,1
0,2,0,1,0,0,0,0,1,3.175729554,0.562913224,0
0,0,0,0,0,1,0,0,0,2.625519345,0.350287117,1
0,2,0,0,0,1,1,0,0,2.721793334,0.32565135,1
0,0,0,0,0,0,0,0,0,2.578439985,0.332050884,1
0,1,1,0,0,1,0,0,1,2.667489527,0.381976812,0
0,1,1,0,0,1,0,0,0,2.690331828,0.410859049,0
0,2,0,0,0,1,0,0,0,3.030274554,0.336549049,1
0,1,0,0,0,1,0,0,0,2.97583516,0.560595601,1
0,2,1,0,0,1,1,1,0,2.905128942,0.417393852,0
0,2,0,0,0,0,0,0,0,2.96884578,0.432961503,0
0,1,0,0,0,1,0,0,0,2.770269121,0.225462616,0
0,2,0,0,0,0,0,0,0,2.753126854,0.295199484,1
0,2,0,0,0,1,1,0,0,2.707047815,0.484049206,1
0,0,0,0,0,0,0,0,0,2.723534209,0.290894771,1
0,2,0,0,0,0,0,0,1,2.656847776,0.446859535,0
0,2,0,0,0,1,0,0,0,2.705738766,0.277163736,1
0,0,0,0,0,1,0,0,0,2.631894007,0.4342315,1
0,0,1,0,0,1,0,0,0,2.707828319,0.50025812,1
0,0,0,0,0,1,0,0,0,2.514477254,0.36308928,1
0,0,0,0,0,1,0,0,0,2.514477254,0.36308928,1
0,2,0,0,0,1,0,0,0,2.666928924,0.238182055,1
0,1,0,0,0,1,1,0,0,2.678155125,0.318268748,1
0,1,0,0,0,0,0,0,0,2.749911263,0.407469545,1
0,0,1,0,0,0,0,0,0,2.748198068,0.427417826,1
0,2,0,0,0,1,0,0,0,2.798004451,0.375252263,1
0,1,1,0,0,0,0,0,0,2.685500051,0.238404,1
0,0,0,0,0,1,0,0,0,2.731526567,0.433306878,1
0,0,1,0,0,0,0,0,0,2.522645687,0.402707005,0
0,0,0,0,0,0,0,0,0,2.426984031,0.639120868,0
0,0,0,0,0,0,0,0,0,2.556455316,0.510662633,1
0,0,0,1,0,1,0,0,0,2.633944997,0.646107609,0
0,0,0,0,0,1,0,0,0,2.878678993,0.636969167,1
0,2,0,0,0,0,0,0,0,2.609699089,0.499616716,1
0,0,1,0,0,1,0,0,0,2.624978048,0.421833726,1
0,1,0,0,0,1,0,0,0,2.791999339,0.185553743,1
0,0,0,0,0,1,0,0,0,2.542778518,0.343498228,1
0,0,0,0,0,1,0,0,0,2.542778518,0.343498228,1
0,1,0,0,0,1,0,0,0,2.873773745,0.117852286,1
0,2,0,0,0,1,0,0,0,2.759617726,0.391074098,1
0,0,0,0,0,1,0,0,0,2.930877899,0.609416136,1
0,1,0,0,0,0,0,0,0,2.908837635,0.262305479,1
0,1,0,0,0,0,0,0,0,2.597527027,0.524658628,1
0,2,0,0,0,0,0,0,0,2.688706052,0.232296863,1
0,2,0,0,0,0,0,0,0,2.654459076,0.350823082,1
0,0,0,0,0,0,0,0,0,2.455460891,0.518086023,1
0,2,0,0,0,0,0,0,1,2.622498229,0.471618641,1
0,1,0,0,0,0,0,0,0,2.572853898,0.676833204,1
0,0,0,0,0,0,0,0,0,2.460342178,0.587647544,1
0,1,0,0,0,0,0,0,0,2.518554436,0.890396258,1
0,2,0,0,0,1,0,0,0,2.857329939,0.125625542,0
0,2,0,0,0,0,0,0,0,2.814265893,0.369649621,1
0,2,0,0,0,0,0,0,0,2.646210638,0.320810917,1
0,1,0,0,0,0,0,0,0,2.440132654,0.501094014,1
0,1,0,0,0,1,0,0,0,2.766146248,0.391073612,0
0,0,0,0,0,0,0,0,0,2.651462457,0.340337647,0
0,0,0,0,0,1,0,0,1,2.070042814,0.881571954,1
0,2,1,1,0,0,0,0,0,2.869117569,1.037397051,1
0,0,0,0,0,0,0,0,0,2.765586616,0.386083615,1
0,0,0,0,0,0,0,0,1,2.638283782,0.365582123,1
0,2,0,0,0,1,0,0,0,2.998098382,0.226481391,0
0,2,1,0,0,1,0,0,0,2.707124174,0.289807374,1
0,1,0,0,0,0,0,0,0,2.757204193,0.393614007,1
0,1,0,0,0,0,0,0,0,2.455208884,0.707507722,1
0,2,0,0,0,0,0,0,0,2.634340225,0.521481084,1
0,1,0,0,0,1,0,0,0,2.778200324,0.447472148,1
0,1,0,0,0,0,0,0,0,2.438843748,0.729969231,1
0,1,0,0,0,0,0,0,0,2.548084243,0.536920171,1
0,1,0,0,0,0,0,0,0,2.438186401,0.86822446,1
0,0,0,0,0,0,0,0,0,2.727241258,0.201999481,1
0,1,0,0,0,1,0,0,0,2.782531955,0.292912348,1
0,2,0,0,0,1,0,0,0,2.797995584,0.247279168,1
0,2,0,0,0,1,0,0,0,2.733170963,0.351711896,1
0,2,0,0,0,1,0,0,0,2.821114066,0.214269104,1
0,0,0,0,0,1,0,0,0,2.615794316,0.50164665,1
0,2,0,0,0,0,0,0,1,2.563151406,0.425312439,0
0,1,0,1,0,0,0,0,0,2.81188411,0.388188193,1
0,2,0,0,0,0,0,0,0,2.700336651,0.265161339,1
0,0,0,0,0,1,0,0,0,2.650770068,0.296596516,1
0,0,0,0,0,0,0,0,0,2.532591161,0.585612787,1
0,1,0,0,0,0,0,0,0,2.404904889,0.620470515,1
0,0,0,0,0,1,0,0,0,2.673166992,0.574327933,1
0,0,0,0,0,1,0,0,0,2.734787908,0.569198906,1
0,2,1,0,0,1,0,0,1,2.785820773,0.417719596,1
0,2,1,0,0,1,0,0,1,2.788488143,0.384808346,1
0,2,1,0,0,1,0,0,1,2.770374283,0.310492875,1
0,2,1,0,0,1,0,0,1,2.778140725,0.262656675,1
0,2,0,0,0,1,0,0,0,2.731830097,0.230850339,1
0,0,0,0,0,1,0,0,0,2.582608232,0.499732446,1
0,2,0,0,0,1,0,0,0,2.68595979,0.485207676,1
0,0,0,0,0,0,0,0,0,2.48691421,0.564534594,1
0,2,0,0,0,0,1,0,0,2.737566112,0.3519789,1
0,2,0,0,0,1,0,0,0,2.827842791,0.1474232,1
0,1,1,0,0,0,1,0,0,2.677054359,0.376662707,0
0,1,1,0,0,0,1,0,0,2.60630022,0.394252369,0
0,2,0,0,0,1,1,0,0,2.748701396,0.224404105,1
0,2,0,0,0,1,0,0,0,2.716816533,0.251640131,1
0,2,1,0,0,1,0,0,1,2.788538238,0.346880118,1
0,2,1,0,0,1,0,0,1,2.76119044,0.327443676,1
0,2,1,0,0,1,0,0,1,2.7705157,0.27705149,1
0,2,1,0,0,1,0,0,1,2.780396205,0.304952081,1
0,2,0,0,0,1,1,1,0,2.80507337,0.356184746,1
0,0,0,0,0,1,0,0,0,2.790860401,0.360456263,1
0,1,0,0,0,1,0,0,0,2.712846238,0.398062931,1
0,1,0,0,0,1,0,0,0,2.604164883,0.476294798,1
0,0,0,0,0,0,0,0,0,2.715491724,0.300672254,1
0,2,1,0,0,0,0,1,1,2.656798098,0.625830034,0
0,2,0,0,0,1,0,0,0,3.06731129,0.28267673,1
0,2,0,0,0,1,0,0,0,3.013178105,0.59981842,1
0,0,0,0,0,0,0,0,0,2.359465687,0.618398862,0
0,0,0,0,0,0,0,0,0,2.729228815,0.303153056,0
0,0,0,0,0,0,0,0,0,2.094729048,0.886957891,0
0,0,0,0,0,0,0,0,0,2.268535092,0.582770783,0
0,0,0,0,0,0,0,0,0,2.334549109,0.571601087,0
0,0,0,0,0,0,0,0,0,2.507674583,0.384085526,1
0,2,0,2,0,0,1,0,1,2.725283344,0.228246976,0
0,0,0,0,0,0,0,0,0,2.601682462,0.777282051,0
0,0,0,0,0,0,0,0,0,2.601682462,0.777282051,1
0,2,1,2,0,1,1,0,1,2.95202742,0.112069499,1
0,2,0,0,0,1,0,0,0,2.605655864,0.215687824,1
1,2,0,1,0,1,0,0,1,2.799436102,0.078674676,1
0,2,0,0,0,1,0,0,1,3.168593014,0.490731974,0
0,1,1,2,0,0,1,0,0,2.626171815,0.301772255,0
0,0,0,0,0,1,0,0,0,2.663771657,0.241473091,0
0,2,0,1,0,0,0,1,0,2.932338691,0.627758386,0
0,0,0,1,0,1,0,0,0,2.295450976,0.805916612,0
0,1,1,2,0,0,0,0,0,2.689913956,0.239836147,0
0,1,1,0,0,0,1,0,1,2.707228271,0.409226611,0
0,1,1,0,0,0,0,0,1,2.718135453,0.397078218,0
0,0,0,0,0,1,0,0,0,2.485659485,0.391090717,1
0,2,1,0,0,0,1,0,1,2.657678625,0.447944941,0
0,0,0,0,0,1,0,0,0,2.67228231,0.214521005,0
0,0,0,0,0,0,0,0,0,2.625048159,0.560935401,0
0,1,1,2,0,0,0,0,0,2.826149787,0.269365931,0
0,2,1,2,0,0,0,0,0,2.857449384,0.282744638,1
0,2,1,0,0,0,1,0,1,2.721205218,0.379101519,0
0,1,1,0,0,0,1,0,1,2.630942991,0.472722196,0
0,1,1,0,0,0,1,0,1,2.377729473,0.713998742,0
0,0,1,0,0,0,1,0,1,2.419637185,0.692233013,0
0,0,1,0,0,1,0,0,1,2.679706039,0.412159669,1
0,2,0,0,0,1,0,0,0,2.758675037,0.341993522,1
0,0,1,0,0,1,0,0,0,2.802949744,0.2772257,1
0,0,0,0,0,1,0,0,0,2.366710363,0.854131068,1
0,0,0,0,0,0,0,0,0,2.418061472,0.476916639,1
0,2,0,0,0,0,0,0,0,2.778388589,0.317099275,1
0,0,0,0,0,0,0,0,0,2.696030222,0.413654009,0
0,0,0,0,0,1,0,0,0,2.6647243,0.546605744,1
0,1,0,0,0,1,0,0,0,2.719267814,0.336929128,1
0,1,0,0,0,0,0,0,0,2.752996344,0.302054395,1
0,0,0,0,0,0,0,0,0,2.204785417,1.331471826,0
0,0,0,0,0,1,0,0,1,2.490664754,0.512666005,1
0,0,0,0,0,0,0,0,1,1.951259504,1.120060765,1
0,0,0,0,0,1,0,0,0,2.5246995,0.590400055,1
0,0,0,1,0,0,0,0,0,2.779190228,0.714925218,1
0,0,0,0,0,0,0,0,0,2.735147434,0.305959278,1
0,0,0,0,0,0,0,0,1,2.556827168,0.582071691,0
0,0,0,0,0,0,0,0,0,2.345737404,0.627787473,1
0,0,0,0,0,0,0,0,0,2.743635388,0.509770063,1
0,0,1,0,0,1,0,0,0,2.619058059,0.494015331,1
0,0,1,1,0,1,0,0,0,2.701783729,0.463265969,1
0,0,1,1,0,1,0,0,0,2.699574652,0.498396597,1
0,1,0,0,0,0,0,0,0,2.834713473,0.294606757,1
0,0,0,0,0,0,0,0,0,2.756265088,0.330414122,1
0,0,1,0,0,1,0,0,0,2.633944997,0.468999758,1
0,1,0,0,0,0,0,0,1,2.278117962,1.150715812,1
0,1,0,0,0,1,0,0,1,2.814952677,0.409119735,1
0,0,1,1,0,0,0,0,0,2.58199804,0.552386878,0
0,0,1,0,0,1,0,0,0,2.590439218,0.367108586,1
0,1,0,0,0,1,0,0,0,2.791999339,0.185553743,1
0,1,0,0,0,0,0,0,0,2.738759233,0.65803584,1
0,1,0,0,0,0,0,0,0,2.682320486,0.354360558,1
0,2,0,0,0,1,0,0,0,2.605655864,0.215687824,1
0,0,0,0,0,1,0,0,0,2.612163119,0.449711872,0
0,2,0,0,0,1,1,0,0,2.703541625,0.19009443,1
0,0,0,0,0,0,0,0,1,2.351673302,0.56845259,1
0,2,1,0,0,1,0,0,1,2.843735571,0.235756472,1
0,2,0,0,0,1,0,0,0,2.671770529,0.305187324,1
0,2,0,0,0,1,0,0,0,2.77663292,0.223262865,1
0,0,1,0,0,0,0,0,0,2.497035349,0.450885668,1
0,0,0,1,0,1,0,0,0,2.679220172,0.336146136,1
0,2,0,0,0,0,1,0,1,2.749358335,0.235131505,1
0,2,0,0,0,0,1,0,1,2.766964581,0.215281,1
0,2,1,0,0,1,0,0,1,2.752953039,0.346150233,1
0,2,0,0,0,1,0,0,1,2.807770445,0.288145949,1
0,2,0,0,0,1,0,0,1,2.805792337,0.29526656,1
0,2,0,0,0,1,0,0,1,2.805792337,0.29526656,1
0,2,0,0,0,1,0,0,1,2.796616533,0.276614931,1
0,2,0,0,0,1,0,0,1,2.796616533,0.276614931,1
0,0,0,0,0,0,0,0,0,2.260233853,0.825924444,1
0,1,0,0,0,1,0,0,1,2.819925651,0.281053507,1
0,1,0,0,0,1,0,0,1,2.819925651,0.281053507,1
0,2,0,0,0,1,0,0,1,2.784314193,0.30019147,1
0,2,0,0,0,1,0,0,0,2.897008428,0.360494688,1
0,1,0,0,0,1,0,0,0,2.791999339,0.220671533,1
0,0,0,0,0,1,0,0,0,2.673166992,0.574327933,1
0,0,0,0,0,1,0,0,0,2.743958257,0.435829567,1
0,1,0,0,0,1,0,0,0,2.749548492,0.362606365,0
0,0,1,0,0,1,0,0,0,2.45570803,0.51797934,0
0,0,0,0,0,0,0,0,0,2.098147389,1.053914951,1
0,0,0,0,0,1,0,0,0,2.538258446,0.388841587,1
0,0,1,0,0,0,0,0,0,2.608965356,0.473641023,1
0,0,1,0,0,1,0,0,0,2.570223121,0.545261369,0
0,0,0,0,0,0,0,0,0,2.685698929,0.269661095,0
0,1,0,0,0,0,0,0,0,2.731565394,0.443710608,1
0,0,0,0,0,1,1,0,0,2.491541693,0.639778799,1
0,0,0,0,0,0,0,0,0,2.210253578,1.224369055,0
0,0,0,0,0,0,0,0,1,2.379761205,0.566053048,1
0,0,0,0,0,0,0,0,0,2.176185662,0.891783898,0
0,2,0,0,0,1,1,0,0,2.753799566,0.292345589,1
0,1,0,0,0,0,0,0,0,2.721911996,0.361358337,1
0,1,1,2,0,0,0,0,1,2.696198164,0.419787008,0
0,0,0,0,0,0,0,0,0,2.443995331,0.457572225,1
0,0,0,0,0,1,0,0,0,2.592285596,0.384076985,0
0,0,0,0,0,1,0,0,0,2.428273638,1.132975265,0
0,0,0,0,0,1,0,0,0,2.698221816,0.381320414,0
0,0,0,0,0,1,0,0,0,2.379761205,0.694239831,0
0,2,0,0,0,1,0,0,0,2.62411474,0.618405536,1
0,0,0,0,0,0,0,0,0,2.48691421,0.564534594,1
0,1,1,1,0,0,0,0,0,2.617092447,0.489436987,0
0,0,0,0,0,1,0,0,0,2.614973653,0.546064272,1
0,1,1,0,0,1,0,0,1,2.804199027,0.241080002,1
0,1,0,0,0,1,0,0,0,2.822981046,0.200427203,1
0,0,0,0,0,1,0,0,0,2.431991294,0.495590864,0
0,0,0,0,0,0,0,0,0,2.339371734,1.380147882,0
0,2,1,0,0,1,0,0,0,2.724974779,0.488620676,0
0,0,1,0,0,0,0,0,0,2.742987199,0.34413498,1
0,0,0,0,0,0,0,0,1,1.83437197,0.997672666,1
0,0,0,0,0,0,0,0,0,2.205598359,1.275076249,0
0,2,0,1,0,1,1,0,0,2.865126742,0.356295702,0
0,2,0,1,0,1,0,0,0,2.934212321,0.257019509,0
0,0,0,0,0,1,0,0,0,2.532757537,0.568092199,0
0,0,0,0,0,0,0,0,0,2.661840389,0.251984068,1
0,2,1,0,0,0,0,1,1,2.656798098,0.625830034,1
0,1,1,1,0,0,0,0,1,2.719470029,0.501603754,1
0,0,1,0,0,1,0,0,1,2.687219895,0.37120984,1
0,1,0,1,0,0,0,0,0,2.550508517,0.53699658,1
0,2,0,0,0,1,0,0,0,2.698380343,0.399421463,1
0,0,1,0,0,0,0,0,0,2.726407891,0.394963489,0
0,0,0,0,0,0,0,0,0,2.180839527,0.809094309,0
0,0,0,0,0,0,0,0,0,2.699961036,0.267831167,1
0,0,0,0,0,1,0,0,0,2.654918025,0.334528298,1
0,1,0,0,0,1,0,0,0,2.554035247,0.415521649,1
0,1,0,0,0,1,0,0,0,2.74860097,0.357119005,1
0,0,0,0,0,0,0,0,0,2.422947928,0.419496184,1
0,1,0,0,0,1,0,0,0,2.529722862,0.456653401,1
0,2,0,0,0,1,0,0,0,2.557731566,0.39892524,1
0,1,0,0,0,1,0,0,0,2.608357831,0.361246015,1
0,1,0,0,0,1,1,0,0,2.705956146,0.356476838,1
0,2,0,1,0,0,0,0,0,0.750090624,3.600720111,1
0,0,0,0,0,0,0,0,0,2.488411039,0.471712946,1
0,0,0,1,0,0,0,0,0,2.626164786,0.539122751,0
0,1,0,0,0,0,0,0,1,2.589766588,0.410750529,1
0,1,0,0,0,0,0,0,1,2.634914063,0.515206824,1
0,1,0,0,0,0,0,0,1,2.580510612,0.462150924,1
0,1,0,2,0,1,0,0,0,2.686453066,0.438018839,1
0,0,0,0,0,0,1,0,0,2.602187795,0.480748962,1
0,2,1,0,0,0,0,0,0,2.739486048,0.301521209,1
0,2,0,0,0,1,0,0,0,2.748952156,0.213370854,1
0,1,0,0,0,1,0,0,0,2.861827405,0.177528226,1
0,1,0,0,0,1,0,0,0,2.859845372,0.154998938,0
0,1,0,0,0,1,0,0,0,2.758185645,0.220585792,1
0,2,0,0,0,1,0,1,0,3.051083255,0.175204758,0
0,0,0,0,0,1,0,0,0,2.767440798,0.27486852,1
0,1,0,0,0,1,0,0,0,2.75789609,0.284240121,1
0,1,0,0,0,1,0,0,0,2.722859511,0.32394286,1
0,0,0,0,0,0,0,0,0,2.604187802,0.544801381,1
0,0,0,0,0,0,0,0,0,1.925121191,1.389447992,0
0,0,0,0,0,0,0,0,1,2.698879929,0.444961445,1
0,0,0,0,0,0,0,0,1,2.451583061,0.580390453,0
0,0,0,0,0,0,0,0,0,2.305657338,0.816412417,0
0,0,1,2,0,0,0,0,1,2.451255558,0.462017619,0
0,0,0,0,0,1,0,0,0,2.785858199,0.194938312,1
0,2,0,1,0,0,0,0,0,2.817326406,0.592190835,1
0,0,0,0,0,1,0,0,0,2.705497663,0.286313555,1
0,0,0,0,0,1,0,0,0,2.705497663,0.286313555,1
0,2,0,0,0,0,0,0,0,3.01596212,0.442888318,1
0,2,0,0,0,0,0,0,0,2.778388589,0.317099275,1
0,1,0,0,0,0,0,0,0,2.738759233,0.65803584,1
0,0,0,0,0,1,0,0,0,2.672709626,0.507635365,1
0,0,0,0,0,1,0,0,1,2.490664754,0.512666005,1
0,2,0,0,0,1,0,0,0,2.666380265,0.191936201,1
0,0,0,0,0,1,0,0,0,2.616840924,0.537436993,1
0,1,0,0,0,1,0,0,0,2.555176474,0.576368699,1
0,0,0,0,0,1,0,0,1,2.609515575,0.529526013,1
0,2,0,2,0,1,0,0,1,2.836996688,0.402752072,1
0,2,0,2,0,1,0,0,1,2.852140268,0.397733676,1
0,2,0,2,0,1,0,0,1,2.834145262,0.378519046,1
0,0,0,0,0,1,0,0,1,2.812747636,0.282206739,1
0,0,0,0,0,1,0,0,0,2.6647243,0.59535864,1
0,1,0,0,0,1,0,0,0,2.798173476,0.239271651,1
0,0,0,0,0,0,0,0,0,2.647298723,0.531194034,1
